Period,Application_ID,Cost,Source,Source_Item
2019-05,OCR,187.0,Group Technology Management,Swisscom Application Cloud Memory
2019-07,OCR,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-03,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: WIKI
2019-04,PYTHIA,1097.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-08,TMA,126.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2018-06,INSIGHTSRE,1955.0,Utilization,Subhradeep Das
2017-10,TMA,5277.0,Utilization,Marc Giombetti
2018-02,DOCSEARCH,817.0,Utilization,Milan Kuchta
2019-03,OCR,409.0,Utilization,Milan Kuchta
2019-04,SAMS,41.0,Utilization,Milan Kuchta
2019-06,DOCPROXY,946.0,Swisscom,Application Cloud Memory units
2019-05,DATAROBOT,13.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-07,DSW,6.0,Swisscom,Enterprise Service Cloud Platinum Standard ECO Storage units
2019-05,SAMS,23.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-08,TMA,22.0,Swisscom,Application Cloud MariaDB Enterprise units
2019-09,DSW,349.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-08,INSIGHTSRE,4773.0,Swisscom,Application Cloud Memory units
2019-01,INSIGHTSRE,1674.0,Swisscom,"Enterprise Cloud Server CPU ""HA"" units"
2019-08,DSC,3917.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-04,SISLAB,5493.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-05,DSW,81.0,Swisscom,Enterprise Service Cloud Platinum Standard UltraFast Storage units
2019-05,DSW,1083.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2017-09,TMA,5277.0,Utilization,Marc Giombetti
2018-04,INSIGHTSRE,409.0,Utilization,Robert Mitosinka
2017-06,OCR,409.0,Utilization,Milan Kuchta
2019-06,DNA,213.0,Group Technology Management,Swisscom Application Cloud Memory
2019-03,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-04,DNA,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-06,SISLAB,170.0,Group Technology Management,Developer Workplace: WIKI
2019-01,OCR,170.0,Group Technology Management,Developer Workplace: WIKI
2019-09,TMA,1871.0,Group Technology Management,Oracle Database GB Allocated
2019-05,TMA,142.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-06,GEORE1,177.0,Azure,Tiered Block Blob - Hot RA-GRS - Data Stored - EU West
2019-03,SISLAB,29.0,Azure,Standard HDD Managed Disks - S10 - Disks - EU West
2019-01,SISLAB,0.0,Azure,Standard Page Blob - Disk Write Operations
2019-01,SISLAB,1.0,Azure,Azure Database for MySQL General Purpose - Storage - Data Stored - EU West
2019-06,SISLAB,58.0,Azure,Standard HDD Managed Disks - S6 - Disks - EU West
2019-01,SISLAB,47.0,Azure,API Management - Developer - Unit
2019-02,GEORE1,27.0,Azure,Premium SSD Managed Disks - P10 - Disks - EU West
2017-09,TMA,27212.0,Utilization,CTCO
2019-05,DOCSEARCH,12882.0,Utilization,CTCO
2018-11,INSIGHTSRE,2933.0,Utilization,Subhradeep Das
2017-04,DNA,6682.0,Utilization,Kallirroi Flouri
2018-12,OCR,2717.0,Utilization,TCS
2019-05,DSW,835.0,Utilization,Nuno Mesquita
2019-04,GEORE1,64.0,Azure,Azure Database for PostgreSQL General Purpose - Storage - Data Stored - EU West
2019-08,TMA,0.0,Azure,Bandwidth - Data Transfer Out - Zone 1
2019-01,SISLAB,177.0,Azure,Virtual Machines BS Series - B8ms - US East
2019-05,SISLAB,1.0,Azure,Standard Page Blob - LRS Data Stored
2019-07,SISLAB,0.0,Azure,Storage - Bandwidth - Geo-Replication Data Transfer - EU West
2019-01,WAEXI,109.0,Swisscom,Application Cloud Memory units
2019-05,PYTHIA,84.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-02,DATAROBOT,1.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-02,INSIGHTSRE,4.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-04,SISLAB,6744.0,Group Technology Management,Server Instances - Swisscom ESC
2019-04,LHTI,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-07,VISREPBOXI,0.0,Group Technology Management,Oracle Database GB Allocated
2019-08,TMA,170.0,Group Technology Management,Developer Workplace: WIKI
2019-04,PYTHIA,170.0,Group Technology Management,Developer Workplace: GIT
2019-07,DNA,170.0,Group Technology Management,Developer Workplace: GIT
2019-08,SISLAB,9484.0,Group Technology Management,Server Storage HNAS - on premise
2019-09,TMA,155.0,Swisscom,Application Cloud RabbitMQ Enterprise units
2019-08,DSW,56.0,Swisscom,Enterprise Service Cloud Platinum Advanced Memory units
2019-02,PYTHIA,740.0,Swisscom,"Enterprise Cloud Server Memory ""HA"" units"
2019-01,PYTHIA,74.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-04,INSIGHTSRE,3236.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-07,PYTHIA,66.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-04,TMA,1.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-01,TMA,204.0,Swisscom,"Application Cloud MongoDB ""small"" units"
2017-08,TMA,22543.0,Utilization,CTCO
2018-04,DSW,11718.0,Utilization,IBM Slovakia
2019-07,GEORE1,21.0,Azure,Container Registry - Standard - Registry Units
2019-02,GEORE1,22.0,Azure,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2  - EU West
2019-04,SISLAB,2.0,Azure,Azure Database for MySQL Basic - Storage - Data Stored - EU West
2019-06,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-02,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-04,OCR,277.0,Group Technology Management,Enterprise Batch Management UC4 Jobs
2019-06,VISREPBOXI,0.0,Group Technology Management,Oracle Database GB Allocated
2019-04,DSC,4363.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-04,DOCSEARCH,550.0,Group Technology Management,PowerCenter Applications
2019-05,GEORE1,0.0,Azure,Virtual Machines Dv3/DSv3 Series - D4 v3/D4s v3 - EU West
2019-01,SISLAB,0.0,Azure,Tiered Block Blob - Hot GRS - Write Operations - EU West
2019-01,SISLAB,0.0,Azure,General Block Blob - Read Operations
2019-04,GEORE1,5.0,Azure,Standard Page Blob v2 - RA-GRS Data Stored - EU West
2019-05,GEORE1,1.0,Azure,Standard HDD Managed Disks - S4 - Disks - EU West
2019-05,GEORE1,20.0,Azure,Container Registry - Standard - Registry Units
2019-08,TMA,0.0,Azure,Premium SSD Managed Disks - P10 - Disks - EU West
2019-08,GEORE1,0.0,Azure,Tables - RA-GRS Data Stored
2019-07,SISLAB,170.0,Group Technology Management,Developer Workplace: WIKI
2019-01,WAEXI,170.0,Group Technology Management,Developer Workplace: GIT
2019-03,BCHART,170.0,Group Technology Management,Developer Workplace: GIT
2019-07,PYTHIA,170.0,Group Technology Management,Developer Workplace: VSTS
2019-05,SISLAB,18845.0,Group Technology Management,Oracle Database GB Allocated
2017-09,DOCSEARCH,25119.0,Utilization,CTCO
2018-04,OCR,13911.0,Utilization,TCS
2019-08,DOCPROXY,1002.0,Swisscom,Application Cloud Memory units
2019-03,PYTHIA,39.0,Swisscom,"Enterprise Cloud Server CPU ""HA"" units"
2019-04,SAMS,15.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-02,DATAROBOT,589.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-01,DSW,55.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-02,TMA,24.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-06,PYTHIA,190.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-05,TMA,62154.0,Utilization,CTCO
2018-05,DSW,9336.0,Utilization,IBM Slovakia
2019-07,OCR,5434.0,Utilization,TCS
2018-05,PYTHIA,8353.0,Utilization,Nuno Mesquita
2018-07,INSIGHTSRE,5012.0,Utilization,Paolo Tortora
2018-12,DOCSEARCH,0.0,Utilization,Vinay Pokuri
2019-02,SISLAB,0.0,Azure,Standard HDD Managed Disks - Disk Operations
2019-07,PYTHIA,0.0,Azure,Tables - LRS Data Stored - IN Central
2019-09,GEORE1,0.0,Azure,Bandwidth - Data Transfer Out - Zone 1
2019-01,SISLAB,19.0,Azure,Virtual Machines Dv2/DSv2 Series - D4 v2/DS4 v2  - EU West
2019-04,DSC,1642.0,Group Technology Management,Server Instances - Swisscom ESC
2019-07,SISLAB,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-06,DNA,170.0,Group Technology Management,Developer Workplace: GIT
2019-09,DOCSEARCH,630.0,Group Technology Management,Enterprise Batch Management UC4 Jobs
2019-05,TMA,59.0,Group Technology Management,Transactional Content Management Storage
2019-06,SISLAB,4809.0,Group Technology Management,Server Storage HNAS - on premise
2019-02,DOCPROXY,872.0,Swisscom,Application Cloud Memory units
2019-01,SAMS,11.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-01,DSW,402.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-04,PYTHIA,6.0,Swisscom,Enterprise Service Cloud Platinum Basic Snapshot units
2019-07,DATAROBOT,5.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-07,SISLAB,0.0,Azure,General Block Blob - RA-GRS Data Stored
2019-01,SISLAB,34.0,Azure,Standard HDD Managed Disks - S10 - Disks - EU West
2019-02,GEORE1,270.0,Azure,Azure Database for PostgreSQL General Purpose - Compute Gen5 - vCore - EU West
2019-04,GEORE1,0.0,Azure,Files - Read Operations
2019-01,SISLAB,22.0,Azure,Premium SSD Managed Disks - P6 - Disks - EU West
2019-04,GEORE1,19.0,Azure,Container Registry - Standard - Registry Units
2017-10,TMA,6597.0,Utilization,Rajesh Mahadevaiyer
2017-08,DNA,6682.0,Utilization,Kallirroi Flouri
2018-09,DSW,0.0,Utilization,Vinay Pokuri
2018-08,DNA,1771.0,Utilization,CTCO
2017-03,DSW,1671.0,Utilization,Lukasz Lewandowski
2019-02,DATAROBOT,411.0,Group Technology Management,Server Instances - Swisscom ESC
2019-03,SFILE,24.0,Group Technology Management,Microsoft SQL Database GB Allocated
2019-04,SFILE,24.0,Group Technology Management,Microsoft SQL Database GB Allocated
2019-06,PYTHIA,188.0,Group Technology Management,Microsoft SQL Database GB Allocated
2019-08,WATSONEXP,170.0,Group Technology Management,Developer Workplace: GIT
2019-01,SAMS,86.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-07,OCR,943.0,Swisscom,Application Cloud Memory units
2019-05,DSW,4444.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-02,DSW,56.0,Swisscom,Enterprise Service Cloud Platinum Advanced Memory units
2019-07,INSIGHTSRE,35.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-08,DSW,978.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-02,DSC,3744.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-03,DSW,6645.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-02,SAMS,10.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-03,INSIGHTSRE,16.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-03,DATAROBOT,462.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-08,DSW,19054.0,Utilization,IBM Slovakia
2018-06,INSIGHTSRE,5012.0,Utilization,Paolo Tortora
2019-09,TMA,1411.0,Group Technology Management,Swisscom Application Cloud Memory
2019-06,SAMS,61.0,Group Technology Management,Enterprise Batch Management UC4 Jobs
2019-07,WATSONEXP,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-09,OCR,170.0,Group Technology Management,Developer Workplace: WIKI
2019-04,DSW,170.0,Group Technology Management,Developer Workplace: GIT
2019-09,SFILE,170.0,Group Technology Management,Developer Workplace: GIT
2019-06,PYTHIA,170.0,Group Technology Management,Developer Workplace: VSTS
2019-01,SISLAB,18492.0,Group Technology Management,Oracle Database GB Allocated
2019-03,DOCSEARCH,630.0,Group Technology Management,Enterprise Batch Management UC4 Jobs
2019-01,GEORE1,2.0,Azure,Bandwidth - Data Transfer Out - Zone 1
2019-02,GEORE1,14.0,Azure,Bandwidth - Data Transfer Out - Zone 1
2019-06,SISLAB,0.0,Azure,Tables - RA-GRS Data Stored
2019-05,GEORE1,41.0,Azure,Virtual Machines Dv3/DSv3 Series - D2 v3/D2s v3 - EU West
2019-07,PYTHIA,21.0,Azure,Container Registry - Standard - Registry Units
2019-05,SISLAB,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-04,WATSONEXP,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-01,INSIGHTSRE,170.0,Group Technology Management,Developer Workplace: GIT
2019-07,PYTHIA,13.0,Group Technology Management,Swisscom Application Cloud Memory
2019-02,DSW,6759.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-05,SISLAB,514.0,Azure,Virtual Machines NC Series - NC12  - EU West
2019-05,GEORE1,1.0,Azure,IP Addresses - Basic - Static Public IP
2019-02,GEORE1,0.0,Azure,Tiered Block Blob - Hot - Read Operations - EU West
2019-02,SISLAB,11.0,Azure,Premium SSD Managed Disks - P4 - Disks - EU West
2019-08,PYTHIA,0.0,Azure,Azure App Service Free Plan - F1
2019-08,PYTHIA,0.0,Azure,Tiered Block Blob - LRS - List and Create Container Operations - IN Central
2019-05,SISLAB,29.0,Azure,Azure Database for MySQL Basic - Compute Gen5 - vCore - EU West
2019-06,SISLAB,377.0,Azure,Azure App Service Standard Plan - S1 - Dev/Test
2019-05,INSIGHTSRE,14672.0,Utilization,IBM Slovakia
2018-09,INSIGHTSRE,39468.0,Utilization,IBM Zurich
2018-04,PYTHIA,1226.0,Utilization,Tatiana Orlicka
2019-09,TMA,2639.0,Utilization,Rajesh Mahadevaiyer
2019-07,SISLAB,40.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-05,TMA,164.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-04,PYTHIA,1349.0,Group Technology Management,Server Instances - Swisscom ESC
2019-02,DOCSEARCH,12.0,Group Technology Management,IBM WebSphere Datapower Services
2019-05,INSIGHTSRE,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-07,DOCSEARCH,630.0,Group Technology Management,Enterprise Batch Management UC4 Jobs
2019-07,SISLAB,136.0,Group Digital & Information Services,XenApp Hosted Application (Citrix)
2019-04,SISLAB,0.0,Azure,General Block Blob - List and Create Container Operations
2019-07,SISLAB,7.0,Azure,Azure App Service Premium v2 Plan - Linux - P1 v2 - US Central
2019-01,GEORE1,0.0,Azure,Files - Protocol Operations
2019-02,SISLAB,1.0,Azure,Standard Page Blob - LRS Data Stored
2019-08,SISLAB,0.0,Azure,Azure Cosmos DB - Data Stored - US West
2019-03,GEORE1,65.0,Azure,Premium SSD Managed Disks - P20 - Disks - EU West
2019-08,SISLAB,5.0,Azure,Container Registry - Basic - Registry Units
2019-09,TMA,0.0,Azure,Azure App Service Free Plan - F1
2019-01,SISLAB,0.0,Azure,Virtual Machines Dv3/DSv3 Series - D2 v3/D2s v3  - EU West
2019-08,DSW,1698.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-05,DSC,59.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-01,TMA,20.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-03,PYTHIA,1671.0,Utilization,Nuno Mesquita
2019-09,INSIGHTSRE,1996.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-01,SAMS,4.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-08,TMA,16.0,Swisscom,Application Cloud Dynamic Storage (S3) encrypted units
2019-08,SAMS,11.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-01,SISLAB,9.0,Swisscom,Enterprise Service Cloud Platinum Standard UltraFast Storage units
2019-01,DATAROBOT,285.0,Swisscom,"Enterprise Service Cloud Platinum Basic Backup ""remote"" units"
2019-01,SISLAB,4.0,Azure,Files - LRS Data Stored
2019-09,SISLAB,3.0,Azure,Premium SSD Managed Disks - P4 - Disks - EU West
2019-01,GEORE1,0.0,Azure,Key Vault - Operations
2019-02,PYTHIA,18.0,Azure,Container Registry - Standard - Registry Units
2019-07,GEORE1,0.0,Azure,Standard HDD Managed Disks - Disk Operations
2019-04,GEORE1,0.0,Azure,Files - GRS - Write Operations
2019-01,OCR,133.0,Group Technology Management,Swisscom Application Cloud Memory
2019-08,SAMS,61.0,Group Technology Management,Enterprise Batch Management UC4 Jobs
2019-09,LHTI,55.0,Group Technology Management,Swisscom Application Cloud Memory
2019-09,PYTHIA,710.0,Group Technology Management,Tableau Projects 2019+
2019-06,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-02,INSIGHTSRE,9737.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2018-06,DOCSEARCH,22382.0,Utilization,CTCO
2018-05,OCR,1226.0,Utilization,Milan Kuchta
2019-03,TMA,2639.0,Utilization,Rajesh Mahadevaiyer
2017-06,SAMS,644.0,Utilization,CTCO
2019-02,TMA,38806.0,Utilization,CTCO
2019-07,PYTHIA,4764.0,Utilization,IBM Slovakia
2018-09,INSIGHTSRE,978.0,Utilization,Subhradeep Das
2018-09,TMA,2639.0,Utilization,Marc Giombetti
2018-02,DNA,835.0,Utilization,Marco Strullato
2018-08,SAMS,483.0,Utilization,CTCO
2019-07,DNA,213.0,Group Technology Management,Swisscom Application Cloud Memory
2019-01,WATSONEXP,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-04,DATAROBOT,8.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-07,PYTHIA,84.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-05,DSW,7321.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-07,DSW,12034.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-08,SAMS,17.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-03,PYTHIA,2.0,Swisscom,"Enterprise Cloud Storage ""fast"" units"
2019-02,INSIGHTSRE,1003.0,Swisscom,Enterprise Cloud Server Memory units
2019-04,TMA,197.0,Swisscom,"Application Cloud MongoDB ""small"" units"
2019-07,GEORE1,0.0,Azure,Tables - GRS - Batch Write Operations
2019-04,GEORE1,0.0,Azure,IP Addresses - Basic - Dynamic Public IP
2019-01,SISLAB,58.0,Azure,Standard HDD Managed Disks - S6 - Disks - EU West
2019-05,GEORE1,45.0,Azure,Virtual Machines Dv3/DSv3 Series - D2 v3/D2s v3  - EU West
2017-12,DOCSEARCH,15297.0,Utilization,CTCO
2018-07,OCR,1226.0,Utilization,Milan Kuchta
2018-08,TMA,2639.0,Utilization,Marc Giombetti
2019-03,TMA,1087.0,Utilization,TCS
2018-10,DSW,2157.0,Utilization,Expert System
2017-02,SAMS,644.0,Utilization,CTCO
2018-01,SAMS,644.0,Utilization,CTCO
2019-04,SISLAB,2.0,Azure,Tables - LRS Data Stored
2019-03,GEORE1,0.0,Azure,Tiered Block Blob - All Other Operations - EU West
2019-01,SISLAB,19.0,Azure,Azure Database for MySQL General Purpose - Compute Gen5 - vCore - EU West
2019-04,SISLAB,11.0,Azure,Premium SSD Managed Disks - P4 - Disks - EU West
2019-04,GEORE1,107.0,Azure,Tiered Block Blob - Hot RA-GRS - Data Stored - EU West
2019-02,PYTHIA,156.0,Azure,Azure App Service Standard Plan - S1 - Dev/Test
2019-05,DNA,213.0,Group Technology Management,Swisscom Application Cloud Memory
2019-06,INSIGHTSRE,170.0,Group Technology Management,Developer Workplace: GIT
2019-02,VISREPBOXI,0.0,Group Technology Management,Oracle Database GB Allocated
2019-07,INSIGHTSRE,1138.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-04,PYTHIA,64.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-02,DSW,290.0,Swisscom,"Enterprise Service Cloud Platinum Advanced Backup ""remote/local"" units"
2019-06,PYTHIA,710.0,Group Technology Management,Tableau Projects 2019+
2019-08,DNA,213.0,Group Technology Management,Swisscom Application Cloud Memory
2019-05,OCR,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-07,OCR,170.0,Group Technology Management,Developer Workplace: WIKI
